regime,obs_idx,noise,target_g,n_f,achieved_g,capped,richardson_stability,richardson_valid_rate,richardson_below_floor,richardson_rank,richardson_err_rank,n_rank_pool,n_rank_eligible,best_method,best_stability,stability_margin,richardson_wins,constant_assumed_stability,constant_assumed_med_error,constant_assumed_valid_rate,constant_oracle_stability,constant_oracle_med_error
broken_power_law,90,0.003,0.02,50000.0,0.0801724362309424,1,-1.0,1.0,0,8.0,8.0,9,8,pade_22,1.4,2.4,0,1.28,0.049361440175231835,1.0,1.4,0.010555978838859122
broken_power_law,90,0.005,0.02,50000.0,0.0801724362309424,1,-1.0,1.0,0,8.0,8.0,9,8,pade_22,1.4,2.4,0,1.28,0.049361440175231835,1.0,1.4,0.010555978838859122
broken_power_law,90,0.01,0.02,50000.0,0.0801724362309424,1,-1.0,1.0,0,8.0,8.0,9,8,pade_22,1.4,2.4,0,1.28,0.049361440175231835,1.0,1.4,0.010555978838859122
broken_power_law,90,0.02,0.02,50000.0,0.0801724362309424,1,-1.0,1.0,0,8.0,8.0,9,8,pade_22,1.4,2.4,0,1.28,0.049361440175231835,1.0,1.4,0.010555978838859122
broken_power_law,100,0.0,0.02,50000.0,0.08358667956382855,1,1.0,1.0,0,8.0,8.0,9,8,rational_fit,1.4,0.4,0,1.28,0.049361440175231835,1.0,1.4,0.010555978838859122
broken_power_law,100,0.003,0.02,50000.0,0.08358667956382855,1,1.0,1.0,0,8.0,8.0,9,8,pade_22,1.4,0.4,0,1.28,0.049361440175231835,1.0,1.4,0.010555978838859122
broken_power_law,100,0.005,0.02,50000.0,0.08358667956382855,1,1.0,1.0,0,8.0,8.0,9,8,pade_22,1.4,0.4,0,1.28,0.049361440175231835,1.0,1.4,0.010555978838859122
broken_power_law,100,0.01,0.02,50000.0,0.08358667956382855,1,1.0,1.0,0,8.0,8.0,9,8,pade_22,1.4,0.4,0,1.28,0.049361440175231835,1.0,1.4,0.010555978838859122
broken_power_law,100,0.02,0.02,50000.0,0.08358667956382855,1,1.0,1.0,0,8.0,8.0,9,8,pade_22,1.4,0.4,0,1.16,0.049361440175231835,1.0,1.4,0.010555978838859122
broken_power_law,110,0.0,0.02,50000.0,0.08680359569127111,1,1.0,1.0,0,8.0,8.0,9,8,pade_22,1.4,0.4,0,1.28,0.049361440175231835,1.0,1.4,0.010555978838859122
broken_power_law,110,0.003,0.02,50000.0,0.08680359569127111,1,1.0,1.0,0,8.0,8.0,9,8,pade_22,1.4,0.4,0,1.28,0.049361440175231835,1.0,1.4,0.010555978838859122
broken_power_law,110,0.005,0.02,50000.0,0.08680359569127111,1,1.0,1.0,0,8.0,8.0,9,8,pade_22,1.4,0.4,0,1.28,0.049361440175231835,1.0,1.4,0.010555978838859122
broken_power_law,110,0.01,0.02,50000.0,0.08680359569127111,1,1.0,1.0,0,8.0,8.0,9,8,pade_22,1.4,0.4,0,1.28,0.049361440175231835,1.0,1.4,0.010555978838859122
broken_power_law,110,0.02,0.02,50000.0,0.08680359569127111,1,1.0,1.0,0,8.0,8.0,9,8,pade_22,1.36,0.36,0,1.18,0.049361440175231835,1.0,1.4,0.010555978838859122
broken_power_law,120,0.0,0.02,50000.0,0.08985094974711708,1,1.4,1.0,0,1.0,1.0,9,9,richardson_1,1.4,0.0,1,1.28,0.049361440175231835,1.0,1.4,0.010555978838859122
broken_power_law,120,0.003,0.02,50000.0,0.08985094974711708,1,1.38,1.0,0,4.0,2.0,9,9,rational_fit,1.4,0.02,0,1.28,0.049361440175231835,1.0,1.4,0.010555978838859122
broken_power_law,120,0.005,0.02,50000.0,0.08985094974711708,1,1.4,1.0,0,1.0,2.0,9,9,richardson_1,1.4,0.0,1,1.28,0.049361440175231835,1.0,1.4,0.010555978838859122
broken_power_law,120,0.01,0.02,50000.0,0.08985094974711708,1,1.36,1.0,0,4.0,4.0,9,9,richardson_a10,1.4,0.04,0,1.26,0.049361440175231835,1.0,1.4,0.010555978838859122
broken_power_law,120,0.02,0.02,50000.0,0.08985094974711708,1,1.36,1.0,0,4.0,4.0,9,9,richardson_a10,1.38,0.02,0,1.08,0.049361440175231835,1.0,1.4,0.010555978838859122
broken_power_law,130,0.0,0.02,50000.0,0.09275066716158405,1,1.4,1.0,0,1.0,1.0,9,9,richardson_1,1.4,0.0,1,1.28,0.049361440175231835,1.0,1.4,0.010555978838859122
broken_power_law,130,0.003,0.02,50000.0,0.09275066716158405,1,1.38,1.0,0,4.0,2.0,9,9,rational_fit,1.4,0.02,0,1.26,0.049361440175231835,1.0,1.4,0.010555978838859122
broken_power_law,130,0.005,0.02,50000.0,0.09275066716158405,1,1.36,1.0,0,4.0,2.0,9,9,richardson_a10,1.4,0.04,0,1.16,0.049361440175231835,1.0,1.4,0.010555978838859122
broken_power_law,130,0.01,0.02,50000.0,0.09275066716158405,1,1.4,1.0,0,2.0,4.0,9,9,rational_fit,1.4,0.0,0,1.28,0.049361440175231835,1.0,1.4,0.010555978838859122
broken_power_law,130,0.02,0.02,50000.0,0.09275066716158405,1,1.34,1.0,0,1.0,3.0,9,9,richardson_1,1.34,0.0,1,1.26,0.049361440175231835,1.0,1.4,0.010555978838859122
broken_power_law,140,0.0,0.02,50000.0,0.09552040804368495,1,1.4,1.0,0,1.0,1.0,9,9,richardson_1,1.4,0.0,1,1.26,0.049361440175231835,1.0,1.4,0.010555978838859122
broken_power_law,140,0.003,0.02,50000.0,0.09552040804368495,1,1.4,1.0,0,1.0,3.0,9,9,richardson_1,1.4,0.0,1,1.28,0.049361440175231835,1.0,1.4,0.010555978838859122
broken_power_law,140,0.005,0.02,50000.0,0.09552040804368495,1,1.38,1.0,0,2.0,2.0,9,9,richardson_a10,1.4,0.02,0,1.18,0.049361440175231835,1.0,1.4,0.010555978838859122
broken_power_law,140,0.01,0.02,50000.0,0.09552040804368495,1,1.36,1.0,0,2.0,2.0,9,9,richardson_a10,1.4,0.04,0,1.16,0.049361440175231835,1.0,1.4,0.010555978838859122
broken_power_law,140,0.02,0.02,50000.0,0.09552040804368495,1,1.3,1.0,0,3.0,5.0,9,9,richardson_a10,1.38,0.08,0,1.08,0.049361440175231835,1.0,1.4,0.010555978838859122
damped_osc_pow,20,0.0,0.02,8417.0,0.019998562156026058,0,1.34,1.0,0,4.0,1.0,9,9,pade_22,1.4,0.06,0,1.32,0.0255718307570598,1.0,1.4,0.0028895790416739522
damped_osc_pow,20,0.003,0.02,8417.0,0.019998562156026058,0,1.34,1.0,0,3.0,1.0,9,9,pade_22,1.4,0.06,0,1.32,0.0255718307570598,1.0,1.4,0.0028895790416739522
damped_osc_pow,20,0.005,0.02,8417.0,0.019998562156026058,0,1.34,1.0,0,3.0,1.0,9,9,pade_22,1.4,0.06,0,1.32,0.0255718307570598,1.0,1.4,0.0028895790416739522
damped_osc_pow,20,0.01,0.02,8417.0,0.019998562156026058,0,1.34,1.0,0,3.0,1.0,9,9,pade_22,1.4,0.06,0,1.32,0.0255718307570598,1.0,1.4,0.0028895790416739522
damped_osc_pow,20,0.02,0.02,8417.0,0.019998562156026058,0,1.38,1.0,0,3.0,1.0,9,9,pade_22,1.4,0.02,0,1.34,0.0255718307570598,1.0,1.4,0.0028895790416739522
damped_osc_pow,30,0.0,0.02,12563.0,0.01999988377645785,0,1.32,1.0,0,4.0,1.0,9,9,pade_22,1.4,0.08,0,1.32,0.024930521608693253,1.0,1.4,0.0022482698933074044
damped_osc_pow,30,0.003,0.02,12563.0,0.01999988377645785,0,1.32,1.0,0,3.0,1.0,9,9,pade_22,1.4,0.08,0,1.32,0.024930521608693253,1.0,1.4,0.0022482698933074044
damped_osc_pow,30,0.005,0.02,12563.0,0.01999988377645785,0,1.34,1.0,0,3.0,1.0,9,9,pade_22,1.4,0.06,0,1.32,0.024930521608693253,1.0,1.4,0.0022482698933074044
damped_osc_pow,30,0.01,0.02,12563.0,0.01999988377645785,0,1.34,1.0,0,3.0,1.0,9,9,pade_22,1.4,0.06,0,1.32,0.024930521608693253,1.0,1.4,0.0022482698933074044
damped_osc_pow,30,0.02,0.02,12563.0,0.01999988377645785,0,1.32,1.0,0,3.0,1.0,9,9,pade_22,1.4,0.08,0,1.2,0.024930521608693253,1.0,1.4,0.0022482698933074044
damped_osc_pow,40,0.0,0.02,16832.0,0.019999375074126472,0,1.32,1.0,0,4.0,1.0,9,9,pade_22,1.4,0.08,0,1.2,0.024557875319772875,1.0,1.4,0.001875623604387023
damped_osc_pow,40,0.003,0.02,16832.0,0.019999375074126472,0,1.34,1.0,0,3.0,1.0,9,9,pade_22,1.4,0.06,0,1.2,0.024557875319772875,1.0,1.4,0.001875623604387023
damped_osc_pow,40,0.005,0.02,16832.0,0.019999375074126472,0,1.34,1.0,0,3.0,1.0,9,9,pade_22,1.4,0.06,0,1.22,0.024557875319772875,1.0,1.4,0.001875623604387023
damped_osc_pow,40,0.01,0.02,16832.0,0.019999375074126472,0,1.34,1.0,0,3.0,1.0,9,9,pade_22,1.4,0.06,0,1.3,0.024557875319772875,1.0,1.4,0.001875623604387023
damped_osc_pow,40,0.02,0.02,16832.0,0.019999375074126472,0,1.4,1.0,0,2.0,2.0,9,9,pade_22,1.4,0.0,0,1.2,0.024557875319772875,1.0,1.4,0.001875623604387023
damped_osc_pow,50,0.0,0.02,21211.0,0.019999871735711394,0,1.3,1.0,0,4.0,2.0,9,9,pade_22,1.4,0.1,0,1.2,0.024309657147386095,1.0,1.4,0.0016274054320002413
damped_osc_pow,50,0.003,0.02,21211.0,0.019999871735711394,0,1.32,1.0,0,3.0,1.0,9,9,pade_22,1.4,0.08,0,1.2,0.024309657147386095,1.0,1.4,0.0016274054320002413
damped_osc_pow,50,0.005,0.02,21211.0,0.019999871735711394,0,1.32,1.0,0,3.0,1.0,9,9,pade_22,1.4,0.08,0,1.2,0.024309657147386095,1.0,1.4,0.0016274054320002413
damped_osc_pow,50,0.01,0.02,21211.0,0.019999871735711394,0,1.34,1.0,0,3.0,1.0,9,9,pade_22,1.4,0.06,0,1.2,0.024309657147386095,1.0,1.4,0.0016274054320002413
damped_osc_pow,50,0.02,0.02,21211.0,0.019999871735711394,0,1.3,1.0,0,3.0,2.0,9,9,pade_22,1.4,0.1,0,1.2,0.024309657147386095,1.0,1.4,0.0016274054320002413
damped_osc_pow,60,0.0,0.02,25694.0,0.019999542893180604,0,1.3,1.0,0,4.0,2.0,9,9,pade_22,1.4,0.1,0,1.2,0.02413023644762715,1.0,1.4,0.0014479847322413004
damped_osc_pow,60,0.003,0.02,25694.0,0.019999542893180604,0,1.32,1.0,0,3.0,1.0,9,9,pade_22,1.4,0.08,0,1.2,0.02413023644762715,1.0,1.4,0.0014479847322413004
damped_osc_pow,60,0.005,0.02,25694.0,0.019999542893180604,0,1.32,1.0,0,3.0,1.0,9,9,pade_22,1.4,0.08,0,1.2,0.02413023644762715,1.0,1.4,0.0014479847322413004
damped_osc_pow,60,0.01,0.02,25694.0,0.019999542893180604,0,1.36,1.0,0,3.0,1.0,9,9,pade_22,1.4,0.04,0,1.2,0.02413023644762715,1.0,1.4,0.0014479847322413004
damped_osc_pow,60,0.02,0.02,25694.0,0.019999542893180604,0,1.36,1.0,0,3.0,2.0,9,9,pade_22,1.4,0.04,0,1.2,0.02413023644762715,1.0,1.4,0.0014479847322413004
damped_osc_pow,70,0.0,0.02,30271.0,0.019999822758896727,0,1.4,1.0,0,2.0,2.0,9,9,pade_22,1.4,0.0,0,1.2,0.023993458345510393,1.0,1.4,0.0013112066301245433
damped_osc_pow,70,0.003,0.02,30271.0,0.019999822758896727,0,1.4,1.0,0,1.0,1.0,9,9,richardson_1,1.4,0.0,1,1.2,0.023993458345510393,1.0,1.4,0.0013112066301245433
damped_osc_pow,70,0.005,0.02,30271.0,0.019999822758896727,0,1.38,1.0,0,4.0,1.0,9,9,pade_22,1.4,0.02,0,1.2,0.023993458345510393,1.0,1.4,0.0013112066301245433
damped_osc_pow,70,0.01,0.02,30271.0,0.019999822758896727,0,1.4,1.0,0,1.0,1.0,9,9,richardson_1,1.4,0.0,1,1.2,0.023993458345510393,1.0,1.4,0.0013112066301245433
damped_osc_pow,70,0.02,0.02,30271.0,0.019999822758896727,0,1.32,1.0,0,2.0,2.0,9,9,rational_fit,1.38,0.06,0,1.18,0.023993458345510393,1.0,1.4,0.0013112066301245433
damped_osc_pow,80,0.0,0.02,34938.0,0.01999970009673041,0,1.4,1.0,0,1.0,1.0,9,9,richardson_1,1.4,0.0,1,1.2,0.02388505399415028,1.0,1.4,0.0012028022787644267
damped_osc_pow,80,0.003,0.02,34938.0,0.01999970009673041,0,1.4,1.0,0,1.0,1.0,9,9,richardson_1,1.4,0.0,1,1.1,0.02388505399415028,1.0,1.4,0.0012028022787644267
damped_osc_pow,80,0.005,0.02,34938.0,0.01999970009673041,0,1.38,1.0,0,3.0,2.0,9,9,rational_fit,1.4,0.02,0,1.2,0.02388505399415028,1.0,1.4,0.0012028022787644267
damped_osc_pow,80,0.01,0.02,34938.0,0.01999970009673041,0,1.4,1.0,0,1.0,1.0,9,8,richardson_1,1.4,0.0,1,1.0,0.02388505399415028,1.0,1.4,0.0012028022787644267
damped_osc_pow,80,0.02,0.02,34938.0,0.01999970009673041,0,1.2,1.0,0,5.0,5.0,9,9,log_linear,1.28,0.08,0,1.08,0.02388505399415028,1.0,1.4,0.0012028022787644267
damped_osc_pow,90,0.0,0.02,39688.0,0.019999828742130073,0,1.4,1.0,0,1.0,1.0,9,9,richardson_1,1.4,0.0,1,1.1,0.023796660643933175,1.0,1.4,0.0011144089285473253
damped_osc_pow,90,0.003,0.02,39688.0,0.019999828742130073,0,1.38,1.0,0,4.0,1.0,9,9,rational_fit,1.4,0.02,0,1.1,0.023796660643933175,1.0,1.4,0.0011144089285473253
damped_osc_pow,90,0.005,0.02,39688.0,0.019999828742130073,0,1.4,1.0,0,1.0,1.0,9,8,richardson_1,1.4,0.0,1,1.1,0.023796660643933175,1.0,1.4,0.0011144089285473253
damped_osc_pow,90,0.01,0.02,39688.0,0.019999828742130073,0,1.38,1.0,0,3.0,5.0,9,9,rational_fit,1.4,0.02,0,1.1,0.023796660643933175,1.0,1.4,0.0011144089285473253
damped_osc_pow,90,0.02,0.02,39688.0,0.019999828742130073,0,1.32,1.0,0,3.0,4.0,9,9,rational_fit,1.36,0.04,0,1.08,0.023796660643933175,1.0,1.4,0.0011144089285473253
damped_osc_pow,100,0.0,0.02,44517.0,0.019999964153384328,0,1.4,1.0,0,1.0,1.0,9,9,richardson_1,1.4,0.0,1,1.1,0.02372293992986483,1.0,1.4,0.0010406882144789811
damped_osc_pow,100,0.003,0.02,44517.0,0.019999964153384328,0,1.4,1.0,0,1.0,1.0,9,9,richardson_1,1.4,0.0,1,1.1,0.02372293992986483,1.0,1.4,0.0010406882144789811
damped_osc_pow,100,0.005,0.02,44517.0,0.019999964153384328,0,1.36,1.0,0,4.0,3.0,9,9,rational_fit,1.4,0.04,0,1.1,0.02372293992986483,1.0,1.4,0.0010406882144789811
damped_osc_pow,100,0.01,0.02,44517.0,0.019999964153384328,0,1.38,1.0,0,3.0,4.0,9,9,richardson_a10,1.4,0.02,0,1.08,0.02372293992986483,1.0,1.4,0.0010406882144789811
damped_osc_pow,100,0.02,0.02,44517.0,0.019999964153384328,0,1.32,1.0,0,2.0,5.0,9,9,richardson_a10,1.38,0.06,0,1.14,0.02372293992986483,1.0,1.4,0.0010406882144789811
damped_osc_pow,110,0.0,0.02,49422.0,0.019999857157560995,0,1.4,1.0,0,1.0,1.0,9,9,richardson_1,1.4,0.0,1,1.1,0.02366033069398335,1.0,1.4,0.000978078978597502
damped_osc_pow,110,0.003,0.02,49422.0,0.019999857157560995,0,1.36,1.0,0,4.0,1.0,9,9,richardson_a10,1.4,0.04,0,1.08,0.02366033069398335,1.0,1.4,0.000978078978597502
damped_osc_pow,110,0.005,0.02,49422.0,0.019999857157560995,0,1.34,1.0,0,3.0,3.0,9,9,richardson_a10,1.4,0.06,0,1.1,0.02366033069398335,1.0,1.4,0.000978078978597502
damped_osc_pow,110,0.01,0.02,49422.0,0.019999857157560995,0,1.28,1.0,0,3.0,2.0,9,9,richardson_a10,1.4,0.12,0,0.98,0.02366033069398335,1.0,1.4,0.000978078978597502
damped_osc_pow,110,0.02,0.02,49422.0,0.019999857157560995,0,1.34,1.0,0,1.0,1.0,9,9,richardson_1,1.34,0.0,1,1.08,0.02366033069398335,1.0,1.4,0.000978078978597502
damped_osc_pow,120,0.0,0.02,50000.0,0.021022044544695872,1,1.4,1.0,0,1.0,1.0,9,9,richardson_1,1.4,0.0,1,1.08,0.023653617745517608,1.0,1.4,0.0009713660301317569
damped_osc_pow,120,0.003,0.02,50000.0,0.021022044544695872,1,1.38,1.0,0,4.0,2.0,9,9,rational_fit,1.4,0.02,0,1.08,0.023653617745517608,1.0,1.4,0.0009713660301317569
damped_osc_pow,120,0.005,0.02,50000.0,0.021022044544695872,1,1.34,1.0,0,4.0,2.0,9,9,rational_fit,1.4,0.06,0,1.08,0.023653617745517608,1.0,1.4,0.0009713660301317569
damped_osc_pow,120,0.01,0.02,50000.0,0.021022044544695872,1,1.36,1.0,0,3.0,2.0,9,9,richardson_a10,1.4,0.04,0,0.98,0.023653617745517608,1.0,1.4,0.0009713660301317569
damped_osc_pow,120,0.02,0.02,50000.0,0.021022044544695872,1,1.22,1.0,0,2.0,3.0,9,9,richardson_a10,1.36,0.14,0,1.16,0.023653617745517608,1.0,1.4,0.0009713660301317569
damped_osc_pow,130,0.0,0.02,50000.0,0.022149943069997336,1,1.4,1.0,0,1.0,1.0,9,9,richardson_1,1.4,0.0,1,0.98,0.023653617745517608,1.0,1.4,0.0009713660301317569
damped_osc_pow,130,0.003,0.02,50000.0,0.022149943069997336,1,1.38,1.0,0,4.0,2.0,9,9,rational_fit,1.4,0.02,0,0.98,0.023653617745517608,1.0,1.4,0.0009713660301317569
damped_osc_pow,130,0.005,0.02,50000.0,0.022149943069997336,1,1.34,1.0,0,4.0,4.0,9,9,rational_fit,1.4,0.06,0,1.0,0.023653617745517608,1.0,1.4,0.0009713660301317569
damped_osc_pow,130,0.01,0.02,50000.0,0.022149943069997336,1,1.4,1.0,0,1.0,3.0,9,9,richardson_1,1.4,0.0,1,1.0,0.023653617745517608,1.0,1.4,0.0009713660301317569
damped_osc_pow,130,0.02,0.02,50000.0,0.022149943069997336,1,1.32,1.0,0,2.0,5.0,9,9,richardson_a10,1.4,0.08,0,1.1,0.023653617745517608,1.0,1.4,0.0009713660301317569
damped_osc_pow,140,0.0,0.02,50000.0,0.023249454444751728,1,1.4,1.0,0,1.0,1.0,9,9,richardson_1,1.4,0.0,1,0.98,0.023653617745517608,1.0,1.4,0.0009713660301317569
damped_osc_pow,140,0.003,0.02,50000.0,0.023249454444751728,1,1.38,1.0,0,3.0,2.0,9,9,rational_fit,1.4,0.02,0,0.98,0.023653617745517608,1.0,1.4,0.0009713660301317569
damped_osc_pow,140,0.005,0.02,50000.0,0.023249454444751728,1,1.4,1.0,0,3.0,3.0,9,9,rational_fit,1.4,0.0,0,0.98,0.023653617745517608,1.0,1.4,0.0009713660301317569
damped_osc_pow,140,0.01,0.02,50000.0,0.023249454444751728,1,1.2,1.0,0,4.0,2.0,9,9,richardson_a10,1.4,0.2,0,0.96,0.023653617745517608,1.0,1.4,0.0009713660301317569
damped_osc_pow,140,0.02,0.02,50000.0,0.023249454444751728,1,1.38,1.0,0,1.0,1.0,9,9,richardson_1,1.38,0.0,1,0.96,0.023653617745517608,1.0,1.4,0.0009713660301317569
delayed_plateau,20,0.0,0.02,410.0,0.019839986048600725,0,1.4,1.0,0,3.0,3.0,9,9,weniger_d2,1.4,0.0,0,1.4,0.02501094424186704,1.0,1.4,0.009943605241056752
delayed_plateau,20,0.003,0.02,410.0,0.019839986048600725,0,1.4,1.0,0,3.0,3.0,9,9,weniger_d2,1.4,0.0,0,1.4,0.02501094424186704,1.0,1.4,0.009943605241056752
delayed_plateau,20,0.005,0.02,410.0,0.019839986048600725,0,1.4,1.0,0,3.0,3.0,9,9,weniger_d2,1.4,0.0,0,1.4,0.02501094424186704,1.0,1.4,0.009943605241056752
